health_score,67,68,69,70,71,72,73,2189001,2189099,2189125,2189046,2180200,2180513,2189101,2189058,2189008,2189147,2189159,2189044,2189112,2180507,2189006,2180509,2189030,2189100,2189098,2189055,3000003,2189010,2180043,2180508,3000200,2180210,2189102,2189026,2189123,2189000,2189018,2180204,2189118,2180514,3000008,3000005,2189004,2189002,2180205,2180211,2189144,2180209,2189003,2189119,3000007,2189121,2189108,2189016,2189106,3000006
92.5,13.0,8.5,14.0,10.0,7.0,15.0,25.0,100.0,0.0,4.146,0.0,98.17,0.0,0.0,36815.424,6572.978,0.228,38489088.0,2.296,98.574,0.0,1.0490000000000002,0.0,4742.995,60.233000000000004,0.0,95.337,5.0,0.0,0.0,0.0,0.0,0.0,0.0,54.176,22.754,99.103,0.15,441.9333,37.6,1.0,0.0,87.0,6573.111,100.0,0.01,0.03,0.39899999999999997,0.03,0.865,24.901999999999997,1958284.0,14.276,46.451,6949.75,0.11800000000000001,6.7
93.5,13.0,8.5,15.0,10.0,7.0,15.0,25.0,100.0,0.0,1.264,0.0,98.17,0.0,0.0,36781.381,506.667,0.043,37667840.0,2.13,98.631,0.0,0.982,0.0,371.36400000000003,61.348,0.0,95.337,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.938000000000002,4.337,99.62799999999999,0.067,565.5667,37.6,1.0,0.0,87.0,1.264,100.0,0.01,0.02,0.39899999999999997,0.0,0.349,24.901999999999997,1965466.0,14.443,30.253,7618.036999999999,0.095,3.1
95.0,13.0,9.0,15.0,11.0,7.0,15.0,25.0,100.0,0.036000000000000004,0.15,0.0,98.17,0.0,0.0,36781.381,0.0,0.043,37667840.0,2.097,99.509,0.0,0.599,0.0,371.36400000000003,54.027,0.026000000000000002,99.206,5.0,0.0,6.25,0.0,0.0,0.0,0.0,26.938000000000002,4.337,99.62799999999999,0.067,210.0,37.6,1.0,0.0,87.0,0.15,99.95200000000001,0.01,0.01,0.353,0.0,0.349,24.901999999999997,1964766.0,14.276,30.253,5922.861999999999,0.095,2.6
93.25,13.0,7.25,15.0,11.0,7.0,15.0,25.0,100.0,0.0,0.15,0.0,98.17,0.0,0.0,58158.685999999994,0.0,0.08900000000000001,39310336.0,2.396,93.22399999999999,0.0,0.599,0.0,1303.611,54.027,0.032,87.30799999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.739,8.869,99.98899999999999,0.1,443.1,37.65,1.0,0.0,87.0,0.15,100.0,0.01,0.02,0.324,0.0,0.632,24.935,1957847.0,14.276,37.452,5922.861999999999,0.076,3.9
90.75,13.0,7.75,14.0,9.0,7.0,15.0,25.0,100.0,0.0,0.15,0.05,98.17,0.0,0.0,27953.377999999997,1222.259,0.175,39310336.0,3.028,95.458,0.0,2510.863,0.0,2917.901,53.343999999999994,0.032,89.916,5.0,2508.984,0.0,0.0,0.0,0.0,0.0,21.148000000000003,17.49,99.604,0.15,516.0,37.65,1.0,0.0,87.0,0.15,100.0,0.01,0.01,0.055,0.0,0.349,24.935,1679796.0,39.295,32.411,5954.616999999999,0.076,6.0
93.5,12.0,8.5,15.0,11.0,7.0,15.0,25.0,100.0,0.028999999999999998,3.0780000000000003,0.017,98.17,0.0,0.0,25689.267999999996,0.0,0.066,39310336.0,2.2840000000000003,99.178,0.0,0.88,0.0,347.088,53.343999999999994,0.0,98.352,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.506,6.627999999999999,98.735,0.11800000000000001,445.3778,37.6,1.0,0.0,87.0,3.0780000000000003,100.0,0.01,0.01,0.17600000000000002,0.0,0.11800000000000001,24.901999999999997,1932594.0,12.081,18.756,5725.347,0.165,17.9
93.5,12.0,8.5,15.0,11.0,7.0,15.0,25.0,100.0,0.0,0.41600000000000004,0.017,98.17,0.0,0.0,25689.267999999996,0.0,0.055,39310336.0,2.696,98.806,0.0,0.41600000000000004,0.0,347.088,54.409,0.019,98.17200000000001,5.0,0.0,7.41,0.0,0.0,0.0,0.0,16.506,5.456,99.113,0.15,517.7667,37.6,1.0,0.0,87.0,0.41600000000000004,100.0,0.01,0.01,0.62,0.0,0.15,24.901999999999997,1926084.0,12.579,21.526,5793.8769999999995,0.07200000000000001,26.9
92.5,11.0,8.5,15.0,11.0,7.0,15.0,25.0,100.0,0.0,0.41600000000000004,0.017,98.17,0.0,0.0,33701.297999999995,0.0,0.057,38489088.0,3.062,99.404,0.0,0.41600000000000004,0.0,373.756,58.04600000000001,0.033,98.305,5.0,0.0,0.4,0.0,0.0,0.0,0.0,25.645,5.671,98.228,0.166,509.0,37.65,1.0,0.0,87.0,0.41600000000000004,100.0,0.01,0.02,0.62,0.0,0.449,24.967,1924551.0,17.707,18.025,6722.116999999999,0.095,42.4
93.0,12.0,8.0,15.0,11.0,7.0,15.0,25.0,100.0,0.0,0.05,0.067,98.17,0.0,0.0,44792.163,0.0,0.065,38858752.0,3.927,98.37700000000001,0.0,0.166,0.0,471.414,61.165,0.0,98.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.605999999999998,6.494,98.228,0.183,457.0333,37.7,1.0,0.0,87.0,0.05,100.0,0.01,0.02,0.266,0.0,0.5820000000000001,25.0,1927267.0,18.386,18.025,7243.128000000001,0.08199999999999999,15.6
94.5,13.0,8.5,15.0,11.0,7.0,15.0,25.0,100.0,0.0,0.05,0.033,98.17,0.0,0.0,29112.327,0.0,0.065,38489088.0,2.862,98.01299999999999,0.0,1.364,0.0,600.582,61.165,0.0,95.473,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.607,6.494,99.70299999999999,0.166,603.2333,37.65,1.0,0.0,87.0,0.05,100.0,0.01,0.01,0.266,0.0,0.682,24.935,1930802.0,18.386,29.781,7240.2,0.08199999999999999,4.0
92.5,13.0,8.5,14.0,10.0,7.0,15.0,25.0,100.0,0.019,0.33299999999999996,0.017,98.17,0.0,0.0,71339.617,4304.876,0.113,39310336.0,2.862,98.947,0.0,1.252,0.0,2131.764,63.122,0.0,98.837,5.0,0.0,0.0,0.0,0.0,0.0,0.0,65.641,11.325,99.984,0.2,484.8,37.65,1.0,0.0,87.0,4304.976,100.0,0.02,0.02,0.353,0.0,0.982,24.935,1927768.0,20.3,44.071000000000005,7240.2,0.099,4.5
92.5,13.0,8.5,14.0,10.0,7.0,15.0,25.0,100.0,0.028999999999999998,0.083,0.0,98.17,0.0,0.0,105708.369,4304.876,0.205,40131584.0,2.728,98.15899999999999,0.0,0.732,0.0,4993.113,56.879,0.025,98.853,5.0,0.0,0.0,0.0,0.0,0.0,0.0,153.635,20.491999999999997,99.994,0.15,447.2667,37.65,1.0,0.0,87.0,4304.976,99.97399999999999,0.01,0.0,0.353,0.0,2.312,24.935,1922036.0,21.71,51.531000000000006,8376.576,0.066,2.7
94.0,12.0,9.0,15.0,11.0,7.0,15.0,25.0,100.0,0.0,0.083,0.0,98.17,0.0,0.0,113472.59599999999,0.0,0.191,40131584.0,2.728,99.33,0.0,0.965,0.0,4848.103,52.063,0.027999999999999997,98.925,5.0,0.0,10.75,0.0,0.0,0.0,0.0,145.691,19.074,99.995,0.15,445.7,37.65,1.0,0.0,87.0,0.083,100.0,0.01,0.02,0.375,0.0,2.312,24.935,1917000.0,21.71,53.261,8376.576,0.092,16.7
93.5,13.0,8.5,14.0,11.0,7.0,15.0,25.0,100.0,0.0,0.166,0.0,98.17,0.0,0.0,119293.278,0.0,0.193,39310336.0,3.095,98.729,0.0,1.83,0.0,18587.304,61.481,0.027999999999999997,96.875,5.0,0.0,0.0,0.0,0.0,0.03,0.0,154.509,19.3,99.815,0.166,43209.5333,37.75,1.0,0.0,87.0,0.166,100.0,0.01,0.02,0.375,0.01,2.379,25.033,1914990.0,23.160999999999998,24.119,8813.844000000001,0.092,3.7
89.5,11.0,8.5,13.0,11.0,7.0,15.0,24.0,100.0,0.04,18.832,0.017,98.17,0.0,0.0,93762.436,0.0,2.097,42630144.0,3.96,98.729,0.0,3.627,0.0,15393.96,483.37800000000004,0.047,96.875,5.0,0.0,0.0,0.0,0.0,0.04,0.0,118.766,209.68599999999998,99.815,0.166,60944.2,37.7,2.0,0.0,87.0,18.832,100.0,0.01,0.02,5.428999999999999,0.02,1.564,25.033,1919482.0,27.987,22.47,1127891.5990000002,0.374,41.4
89.5,12.0,8.5,13.0,11.0,7.0,15.0,23.0,100.0,0.04,18.832,0.0,98.17,1.0,0.0,30496.193,0.0,2.205,41146368.0,4.315,98.961,0.0,3.627,0.0,20228.598,480.525,0.047,98.24600000000001,5.0,0.0,0.03,0.0,0.0,0.04,0.0,28.359,220.465,99.777,0.22,51574.7,37.65,2.0,0.0,87.0,18.832,100.0,0.01,0.02,5.428999999999999,0.03,0.44,25.0,1925460.0,21.354,21.764,1127891.5990000002,0.473,27.2
89.5,13.0,8.5,11.0,11.0,7.0,15.0,24.0,100.0,0.040999999999999995,16.223,0.0,98.17,0.0,0.0,27457.927000000003,0.0,1.7530000000000001,40630272.0,3.028,98.961,0.0,1774.7920000000001,0.0,12549.251,2295.7070000000003,0.052000000000000005,98.24600000000001,5.0,0.0,0.0,0.0,0.0,0.04,0.0,21.211,175.322,99.794,0.166,50693.4667,37.65,2.0,0.0,87.0,16.223,100.0,0.01,0.03,3.806,0.03,0.366,25.0,1919001.0,15.937000000000001,22.031,1204198.636,0.392,3.6
88.0,12.0,6.0,13.0,11.0,7.0,15.0,24.0,100.0,0.04,12.612,0.0,98.17,0.0,0.0,27457.927000000003,0.0,1.5419999999999998,41017344.0,3.028,58.64,0.0,205.857,0.0,11016.406,1152.437,0.047,9.367,5.0,0.0,0.0,0.0,0.0,0.03,0.0,21.211,154.224,99.794,0.166,47266.4333,37.6,2.0,0.0,87.0,12.612,100.0,0.01,0.01,2.176,0.03,0.366,24.967,1918185.0,15.937000000000001,22.031,495249.917,0.22399999999999998,21.2
85.0,12.0,5.0,12.0,10.0,7.0,15.0,24.0,100.0,0.04,12.612,24.006,98.17,0.0,0.0,92322.729,0.0,1.932,41017344.0,44.409,58.64,0.0,187.673,0.0,11016.406,1008.436,0.047,9.367,5.0,0.0,0.0,0.0,0.0,0.02,0.0,141.291,193.237,92.78299999999999,0.183,66502.1333,37.65,3.0,0.0,87.0,12.612,99.56299999999999,0.01,0.01,2.176,0.03,17.984,25.0,1860805.0,58.43600000000001,13.597999999999999,1239426.452,0.373,17.2
79.0,13.0,5.0,11.0,6.0,7.0,15.0,22.0,100.0,0.040999999999999995,80.236,20.329,98.17,0.0,0.0,57277.075,729.3510000000001,4.2989999999999995,45257728.0,43.504,64.4,0.0,2495.94,0.0,19075.811,1953.086,0.076,47.218,5.0,1719.185,0.0,0.0,0.0,0.03,0.0,100.23299999999999,429.87199999999996,92.78299999999999,0.21600000000000003,37414.1667,37.75,2.0,7.0,87.0,80.236,100.0,0.01,0.02,6.772,0.04,3.245,25.065,1846212.0,70.288,13.597999999999999,1239426.452,0.855,3.7
85.0,13.0,6.0,12.0,8.0,7.0,15.0,24.0,100.0,0.04,81.484,11.927999999999999,98.17,0.0,0.0,42440.06,729.3510000000001,3.3810000000000002,40888320.0,27.233,63.486999999999995,0.0,2495.94,0.0,18044.768,690.1510000000001,0.156,18.288,5.0,1719.185,0.01,0.0,0.0,0.04,0.0,99.734,338.07199999999995,99.54799999999999,0.16899999999999998,33595.1,37.85,1.0,8.0,87.0,81.484,99.99700000000001,0.01,0.01,2.511,0.04,0.848,25.163,1860606.0,64.199,13.182,1076385.893,0.564,3.2
86.0,12.0,6.0,13.0,9.0,7.0,15.0,24.0,100.0,0.04,81.484,8.336,98.17,0.0,0.0,42440.06,0.0,3.2289999999999996,38554624.0,27.233,60.784,0.0,391.231,0.0,18044.768,524.409,0.075,38.995,5.0,0.0,0.01,0.0,0.0,0.04,0.0,99.734,322.92400000000004,99.54799999999999,0.11599999999999999,39790.1,38.0,1.0,3.0,87.0,81.484,99.99700000000001,0.01,0.02,4.016,0.03,0.848,25.326,1850811.0,64.199,13.182,1076385.893,0.601,24.1
81.0,11.0,6.0,11.0,8.0,7.0,15.0,23.0,100.0,0.04,59.075,27.066999999999997,98.17,0.0,0.0,137432.673,1024.838,3.273,41081856.0,40.309,56.633,0.0,1764.7979999999998,0.0,15631.642,1703.81,0.075,25.194000000000003,5.0,0.0,34.62,0.0,0.0,0.04,0.0,220.562,327.343,99.62200000000001,0.11599999999999999,37029.2667,38.0,1.0,7.0,87.0,59.075,100.0,0.01,0.01,7.827999999999999,0.03,16.154,25.391,1853554.0,61.071000000000005,13.535,1244477.7240000002,0.601,35.6
85.0,13.0,6.0,14.0,8.0,7.0,15.0,22.0,100.0,0.04,34.121,24.439,98.17,1.0,0.0,121514.54,1024.838,2.787,39310336.0,32.707,57.59,0.0,429.18,0.0,13600.765,651.2230000000001,0.12,25.28,5.0,0.0,0.0,0.0,0.0,0.04,0.0,186.72400000000002,278.663,99.62299999999999,0.2,33115.3333,38.0,1.0,7.0,87.0,34.154,100.0,0.01,0.02,8.302,0.03,20.396,25.391,1853365.0,51.555,13.617,588087.706,0.436,4.1
85.0,13.0,6.0,12.0,8.0,7.0,15.0,24.0,100.0,0.04,34.121,21.976,98.17,0.0,0.0,49436.407,9911.572,2.787,41791488.0,33.405,57.59,0.0,429.18,0.0,13600.765,651.2230000000001,0.102,27.14,5.0,0.0,0.47,0.0,0.0,0.04,0.0,104.725,278.663,99.749,0.2,34826.4667,38.0,1.0,1.0,87.0,9978.87,99.99700000000001,0.01,0.03,8.125,0.03,14.107000000000001,25.423000000000002,1828504.0,54.184,14.860999999999999,1169213.534,0.436,3.5
86.0,13.0,6.0,11.0,10.0,7.0,15.0,24.0,100.0,0.040999999999999995,118.43299999999999,30.266,98.17,0.0,0.0,49436.407,9911.572,3.5589999999999997,42003456.0,51.717,60.063,0.0,339.86,0.0,30953.764,1018.453,0.07400000000000001,41.111000000000004,5.0,0.0,1.57,0.0,0.0,0.04,0.0,127.22,355.93699999999995,99.78299999999999,0.2,57495.4,38.1,2.0,0.0,87.0,9978.87,100.0,0.01,0.03,2.662,0.02,18.633,25.423000000000002,1806383.0,69.80199999999999,16.037,1484154.916,0.586,3.9
85.0,13.0,6.0,10.0,10.0,7.0,15.0,24.0,100.0,0.042,37.881,31.98,98.17,0.0,0.0,94892.68,11325.503,2.464,38586368.0,63.816,59.931999999999995,0.0,1264.376,0.0,28095.972999999998,1819.285,0.055,41.111000000000004,5.0,0.0,0.01,0.0,0.0,0.04,0.0,186.75799999999998,246.37599999999998,99.831,0.15,61011.4667,37.75,2.0,0.0,87.0,11353.885,99.999,0.01,0.01,2.662,0.03,18.633,25.065,1886920.0,91.34899999999999,19.986,1066329.729,0.253,3.5
87.0,13.0,6.0,11.0,11.0,7.0,15.0,24.0,100.0,0.040999999999999995,27.288,53.868,98.17,0.0,0.0,118215.289,0.0,2.464,37120000.0,82.948,56.17,0.0,367.64300000000003,0.0,22924.576,1158.6019999999999,0.052000000000000005,13.526,5.0,0.0,0.02,0.0,0.0,0.03,0.0,248.59400000000002,246.37599999999998,99.82,0.15,49693.4778,37.65,2.0,0.0,87.0,27.288,99.999,0.0,0.01,1.945,0.03,71.86399999999999,24.967,1906384.0,110.414,27.201999999999998,1066329.729,0.253,4.2
85.0,11.0,6.0,11.0,11.0,7.0,15.0,24.0,100.0,0.040999999999999995,62.901,50.532,98.17,0.0,0.0,118215.289,0.0,3.469,38908928.0,81.61399999999999,57.937,0.0,1134.42,0.0,34994.943,1104.691,0.053,29.893,5.0,0.0,0.43,0.0,0.0,0.02,0.0,195.74099999999999,346.93300000000005,99.594,0.2,45892.4,37.7,2.0,0.0,87.0,62.901,99.999,0.01,0.03,3.384,0.04,37.648,25.065,1905334.0,104.59200000000001,25.739,1829371.086,0.555,65.8
87.0,13.0,6.0,11.0,11.0,7.0,15.0,24.0,100.0,0.040999999999999995,108.63600000000001,37.371,98.17,0.0,0.0,105153.155,0.0,2.8960000000000004,39102464.0,54.559,51.756,0.0,1932.11,0.0,33362.712,1498.7479999999998,0.062,11.568,5.0,0.0,0.02,0.0,0.0,0.04,0.0,195.74099999999999,289.642,99.539,0.152,50433.0667,37.6,2.0,0.0,87.0,108.63600000000001,99.999,0.01,0.02,2.784,0.05,2.912,24.935,1912463.0,81.265,25.739,1584279.4009999998,0.47600000000000003,3.1
85.0,13.0,6.0,10.0,10.0,7.0,15.0,24.0,100.0,0.040999999999999995,108.63600000000001,7.77,98.17,0.0,0.0,109678.972,5061.271,2.8960000000000004,38633472.0,32.679,54.949,0.0,1213.927,0.0,33362.712,1274.859,0.07,31.504,5.0,0.0,4.18,0.0,0.0,0.03,0.0,193.91099999999997,289.642,99.635,0.2,50410.8,37.65,2.0,0.0,87.0,5183.48,100.0,0.01,0.01,2.784,0.04,2.6289999999999996,24.935,1907779.0,52.437,26.447,1584279.4009999998,0.47600000000000003,3.8
84.0,13.0,6.0,11.0,9.0,7.0,15.0,23.0,100.0,0.040999999999999995,133.993,0.316,98.17,1.0,0.0,73471.647,517.404,3.062,38633472.0,29.995,76.94,0.0,1213.927,0.0,35540.649,1274.859,0.064,76.222,5.0,0.0,0.02,0.0,0.0,0.03,0.0,134.542,306.195,99.635,0.133,49630.9167,37.65,2.0,0.0,87.0,148.10299999999998,99.999,0.01,0.02,2.67,0.06,2.063,24.935,1916573.0,51.372,23.579,2292863.361,0.6709999999999999,4.1
87.0,13.0,6.0,11.0,11.0,7.0,15.0,24.0,100.0,0.040999999999999995,101.081,0.11599999999999999,98.17,0.0,0.0,116518.35,0.0,3.0039999999999996,38246400.0,4.808,69.796,0.0,2020.047,0.0,34461.962999999996,1655.382,0.067,59.463,5.0,0.0,0.02,0.0,0.0,0.04,0.0,158.809,300.394,99.63600000000001,0.133,57581.0,37.65,2.0,0.0,87.0,101.081,100.0,0.01,0.01,2.391,0.04,2.745,25.0,1912782.0,25.986,25.923000000000002,1954307.0219999999,0.5720000000000001,4.0
88.0,13.0,8.0,11.0,11.0,7.0,15.0,23.0,100.0,0.040999999999999995,52.637,0.11599999999999999,98.17,1.0,0.0,48470.320999999996,0.0,2.101,37313536.0,4.808,95.686,0.0,1299.1680000000001,0.0,19124.322,1154.7160000000001,0.069,93.66799999999999,5.0,0.0,0.0,0.0,0.0,0.04,0.0,55.431999999999995,210.14,99.714,0.2,60905.2667,37.7,2.0,0.0,87.0,52.637,100.0,0.02,0.01,2.391,0.03,2.479,25.0,1909260.0,25.986,23.250999999999998,1102697.521,0.33399999999999996,4.3
90.0,13.0,8.0,12.0,11.0,7.0,15.0,24.0,100.0,0.027000000000000003,2.696,0.033,98.17,0.0,0.0,48470.320999999996,0.0,0.21100000000000002,37313536.0,3.245,95.686,0.0,714.191,0.0,19124.322,1154.7160000000001,0.051,93.66799999999999,5.0,0.0,0.0,0.0,0.0,0.01,0.0,55.431999999999995,21.081,99.76,0.18600000000000003,938.3333,37.7,2.0,0.0,87.0,2.696,100.0,0.01,0.01,1.798,0.03,2.662,25.033,1909382.0,25.906999999999996,23.250999999999998,1102697.521,0.09699999999999999,3.3
90.0,13.0,9.0,13.0,9.0,7.0,15.0,24.0,100.0,0.023,2.696,0.017,98.17,0.0,0.0,99907.604,1036.839,0.21100000000000002,36943872.0,3.245,99.507,0.0,1592.18,0.0,10913.361,452.42900000000003,0.033,98.97399999999999,5.0,1026.4560000000001,0.02,0.0,0.0,0.0,0.0,151.33100000000002,21.081,99.852,0.166,789.1333,37.75,2.0,0.0,87.0,2.696,100.0,0.01,0.02,0.11800000000000001,0.03,2.612,25.065,1726740.0,25.906999999999996,42.601000000000006,43384.626,0.09699999999999999,4.2
91.5,11.0,8.5,14.0,11.0,7.0,15.0,25.0,100.0,0.0,0.433,0.0,98.17,0.0,0.0,28461.363999999998,0.0,0.053,36943872.0,2.7289999999999996,98.786,0.0,87.255,0.0,10913.361,142.313,0.0,98.477,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42.08,5.29,99.852,0.133,718.4333,37.75,1.0,0.0,87.0,0.433,100.0,0.01,0.01,0.11800000000000001,0.02,0.882,25.065,1904956.0,15.474,42.601000000000006,11582.628999999999,0.068,40.1
93.25,13.0,7.25,15.0,11.0,7.0,15.0,25.0,100.0,0.0,0.05,0.0,98.17,0.0,0.0,21453.927000000003,0.0,0.04,36943872.0,2.7289999999999996,93.925,0.0,0.998,0.0,837.438,72.712,0.0,88.889,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.646,3.9939999999999998,99.82799999999999,0.133,688.4111,37.7,1.0,0.0,87.0,0.05,99.961,0.01,0.01,0.215,0.0,0.8490000000000001,25.0,1912153.0,15.474,47.371,7106.356,0.05,4.1
91.25,12.0,7.25,15.0,11.0,7.0,15.0,24.0,100.0,0.0,0.05,0.39899999999999997,98.17,0.0,0.0,21453.927000000003,0.0,0.04,36943872.0,3.594,93.925,0.0,0.998,0.0,837.438,72.712,0.032,88.664,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.646,3.9939999999999998,99.917,0.2,637.4667,37.75,2.0,0.0,87.0,0.05,100.0,0.01,0.01,0.215,0.0,0.8490000000000001,25.065,1911864.0,16.439,51.809,7106.356,0.05,16.8
91.75,13.0,6.75,15.0,11.0,7.0,15.0,24.0,100.0,0.013999999999999999,0.33299999999999996,0.474,98.17,0.0,0.0,31078.105,0.0,0.071,36943872.0,3.378,93.515,0.0,0.508,0.0,706.311,59.831,0.024,85.22200000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40.666,7.12,98.54799999999999,0.2,148.8667,37.7,2.0,0.0,87.0,0.33299999999999996,100.0,0.01,0.02,0.449,0.0,0.998,25.033,1913405.0,20.1,15.993,5898.17,0.08,3.0
91.25,13.0,7.25,14.0,10.0,7.0,15.0,25.0,100.0,0.033,12.895,0.449,98.17,0.0,0.0,13878.053,4304.16,0.071,36943872.0,3.378,92.491,0.0,1.065,0.0,1153.161,62.363,0.02,85.22200000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.899,7.12,99.976,0.2,668.9889,37.65,1.0,0.0,87.0,4304.509,100.0,0.02,0.02,0.41200000000000003,0.0,0.782,24.935,1909835.0,15.807,41.816,5898.17,0.08,3.3
